1   0   (0.24999999999999628,0)   (0.073081969855490744,0)   (0.058869180248107549,0)   (0.041071310254488874,0)   (0.029576965151481092,0)   (0.022752396695980875,0)   (0.020647327693982823,0)   (0.022752396695981558,0)   (0.029576965151480915,0)   (0.041071310254489179,0)   (0.058869180248107625,0)   (0.073081969855490828,0)   (0.50000000000000933,0)   (0.14616393971099373,0)   (0.11773836049622771,0)   (0.082142620508993083,0)   (0.059153930302978289,0)   (0.045504793391979943,0)   (0.041294655387983811,0)   (0.045504793391980797,0)   (0.059153930302978455,0)   (0.08214262050899343,0)   (0.11773836049622627,0)   (0.14616393971099575,0)   
1.1000000000000001   0   (0.24999999999999437,0)   (0.074933920348569105,0)   (0.061877651754413766,0)   (0.045373171056469111,0)   (0.034045897941120028,0)   (0.027180070066488305,0)   (0.025016585820145466,0)   (0.02718007006648876,0)   (0.034045897941119466,0)   (0.045373171056469347,0)   (0.061877651754413843,0)   (0.07493392034856923,0)   (0.50000000000000699,0)   (0.14986784069715234,0)   (0.12375530350884184,0)   (0.090746342112956777,0)   (0.068091795882257944,0)   (0.054360140132996192,0)   (0.050033171640312658,0)   (0.054360140132996497,0)   (0.06809179588225879,0)   (0.090746342112957318,0)   (0.12375530350884352,0)   (0.14986784069715114,0)   
1.2   0   (0.24999999999999753,0)   (0.076379151813303098,0)   (0.064470421919114076,0)   (0.04928315046396145,0)   (0.038306564586978398,0)   (0.031526334981162071,0)   (0.029350619797769904,0)   (0.03152633498116187,0)   (0.038306564586978786,0)   (0.04928315046396177,0)   (0.064470421919114132,0)   (0.076379151813303084,0)   (0.500000000000006,0)   (0.15275830362662388,0)   (0.12894084383824492,0)   (0.098566300927942274,0)   (0.076613129173978653,0)   (0.063052669962346167,0)   (0.058701239595563594,0)   (0.063052669962347235,0)   (0.076613129173979028,0)   (0.098566300927942774,0)   (0.12894084383824586,0)   (0.15275830362662238,0)   
1.3   0   (0.24999999999999181,0)   (0.077515155834118499,0)   (0.066707093988272972,0)   (0.052809082077218433,0)   (0.042309710084971738,0)   (0.035710664644153726,0)   (0.033559541400494004,0)   (0.035710664644154358,0)   (0.042309710084972224,0)   (0.05280908207721869,0)   (0.066707093988272986,0)   (0.077515155834118152,0)   (0.50000000000000477,0)   (0.15503031166825437,0)   (0.13341418797656307,0)   (0.10561816415445641,0)   (0.084619420169968942,0)   (0.071421329288332586,0)   (0.06711908280101346,0)   (0.071421329288334445,0)   (0.084619420169967915,0)   (0.10561816415445711,0)   (0.13341418797656471,0)   (0.15503031166825582,0)   
1.3999999999999999   0   (0.24999999999998634,0)   (0.078416025007044157,0)   (0.068639505613769136,0)   (0.055970446514958305,0)   (0.046028376976705969,0)   (0.039679046686490027,0)   (0.037580716710393286,0)   (0.039679046686490256,0)   (0.046028376976706073,0)   (0.055970446514958624,0)   (0.068639505613769705,0)   (0.078416025007043616,0)   (0.50000000000000389,0)   (0.15683205001410488,0)   (0.13727901122755951,0)   (0.11194089302993976,0)   (0.09205675395343671,0)   (0.07935809337300756,0)   (0.075161433420813883,0)   (0.079358093373007435,0)   (0.092056753953437959,0)   (0.1119408930299403,0)   (0.13727901122755881,0)   (0.15683205001410733,0)   
1.5   0   (0.24999999999997938,0)   (0.079137535612850113,0)   (0.07031222486521857,0)   (0.058793402658110248,0)   (0.049452593723466054,0)   (0.04339915424096509,0)   (0.041374320844883038,0)   (0.043399154240965611,0)   (0.049452593723466165,0)   (0.058793402658110581,0)   (0.070312224865218542,0)   (0.079137535612849877,0)   (0.49999999999999784,0)   (0.15827507122572079,0)   (0.14062444973046265,0)   (0.1175868053162458,0)   (0.098905187446958948,0)   (0.086798308481959893,0)   (0.082748641689795857,0)   (0.086798308481959352,0)   (0.098905187446959406,0)   (0.11758680531624639,0)   (0.14062444973046376,0)   (0.15827507122572268,0)   
1.6000000000000001   0   (0.24999999999997088,0)   (0.079721484342729007,0)   (0.071763329198330048,0)   (0.061307294036116622,0)   (0.052584633384958564,0)   (0.046855402639512926,0)   (0.044918490754276889,0)   (0.0468554026395143,0)   (0.052584633384959174,0)   (0.061307294036116955,0)   (0.071763329198330089,0)   (0.079721484342728605,0)   (0.49999999999999239,0)   (0.15944296868547631,0)   (0.14352665839668519,0)   (0.1226145880722591,0)   (0.10516926676994844,0)   (0.093710805279057049,0)   (0.089836981508585462,0)   (0.0937108052790568,0)   (0.10516926676994864,0)   (0.12261458807225965,0)   (0.14352665839668508,0)   (0.15944296868548072,0)   
1.7   0   (0.2499999999999645,0)   (0.080199163161915346,0)   (0.073025232559994491,0)   (0.063542272822721776,0)   (0.055435088236469809,0)   (0.050044512199600932,0)   (0.048204836301980199,0)   (0.050044512199601113,0)   (0.055435088236470795,0)   (0.063542272822722096,0)   (0.073025232559994657,0)   (0.080199163161914777,0)   (0.49999999999999228,0)   (0.1603983263238544,0)   (0.14605046512001379,0)   (0.12708454564547059,0)   (0.11087017647297011,0)   (0.10008902439923383,0)   (0.096409672603993024,0)   (0.10008902439923503,0)   (0.11087017647297083,0)   (0.12708454564547134,0)   (0.14605046512001471,0)   (0.16039832632385453,0)   
1.8   0   (0.24999999999995959,0)   (0.080594043151316061,0)   (0.074125466620180672,0)   (0.065527754954443365,0)   (0.058019793035048985,0)   (0.052971818221627283,0)   (0.051234630733198998,0)   (0.052971818221627574,0)   (0.058019793035049706,0)   (0.06552775495444374,0)   (0.074125466620180616,0)   (0.080594043151315617,0)   (0.49999999999998473,0)   (0.16118808630265852,0)   (0.14825093324039032,0)   (0.13105550990891437,0)   (0.1160395860701306,0)   (0.10594363644328689,0)   (0.10246926146643258,0)   (0.10594363644329034,0)   (0.11603958607012969,0)   (0.13105550990891529,0)   (0.14825093324038938,0)   (0.16118808630265946,0)   
1.8999999999999999   0   (0.24999999999997788,0)   (0.080923800747417229,0)   (0.07508738386854405,0)   (0.06729147912581368,0)   (0.060357518581996332,0)   (0.055648357665261716,0)   (0.054015753661891222,0)   (0.055648357665262153,0)   (0.060357518581996908,0)   (0.067291479125814083,0)   (0.07508738386854405,0)   (0.080923800747417049,0)   (0.49999999999996936,0)   (0.16184760149485988,0)   (0.15017476773711944,0)   (0.13458295825165836,0)   (0.12071503716402579,0)   (0.11129671533056132,0)   (0.10803150732381886,0)   (0.11129671533055886,0)   (0.12071503716402811,0)   (0.134582958251659,0)   (0.15017476773712032,0)   (0.16184760149486105,0)   
2   0   (0.24999999999997172,0)   (0.081201825674316608,0)   (0.075930775911829743,0)   (0.068858992629880378,0)   (0.062468311432926596,0)   (0.058088658693907301,0)   (0.05656033562441129,0)   (0.058088658693907544,0)   (0.062468311432927297,0)   (0.068858992629880794,0)   (0.075930775911829784,0)   (0.081201825674316441,0)   (0.49999999999999128,0)   (0.16240365134866283,0)   (0.15186155182369301,0)   (0.13771798525979559,0)   (0.12493662286588728,0)   (0.11617731738785145,0)   (0.11312067124886077,0)   (0.11617731738785267,0)   (0.12493662286589,0)   (0.13771798525979667,0)   (0.15186155182369296,0)   (0.1624036513486638,0)   
3   0   (0.24999999999992328,0)   (0.082572308718832518,0)   (0.080532234076745771,0)   (0.077736453440069672,0)   (0.075006148777970238,0)   (0.073039851274648016,0)   (0.072329408467597334,0)   (0.073039851274648085,0)   (0.075006148777970794,0)   (0.077736453440070033,0)   (0.080532234076745854,0)   (0.082572308718832296,0)   (0.49999999999983058,0)   (0.16514461743772027,0)   (0.16106446815354392,0)   (0.15547290688019388,0)   (0.15001229755598813,0)   (0.14607970254935163,0)   (0.14465881693524751,0)   (0.14607970254935115,0)   (0.15001229755598983,0)   (0.15547290688019494,0)   (0.16106446815354419,0)   (0.16514461743772055,0)   
4   0   (0.24999999999994796,0)   (0.083013186565362163,0)   (0.08214326087074332,0)   (0.080949056534743213,0)   (0.079762029907395185,0)   (0.078896362848769705,0)   (0.07858067194858559,0)   (0.07889636284876976,0)   (0.079762029907395365,0)   (0.080949056534743477,0)   (0.082143260870743445,0)   (0.083013186565362024,0)   (0.49999999999984351,0)   (0.16602637313079718,0)   (0.1642865217415522,0)   (0.1618981130695539,0)   (0.15952405981485093,0)   (0.15779272569760583,0)   (0.15716134389723488,0)   (0.1577927256976058,0)   (0.15952405981485315,0)   (0.16189811306955443,0)   (0.16428652174155073,0)   (0.16602637313079549,0)   
5   0   (0.24999999999997202,0)   (0.083191122610246429,0)   (0.082803373723701681,0)   (0.08227195744938727,0)   (0.081741485521670834,0)   (0.081353517336793038,0)   (0.081211679637855708,0)   (0.08135351733679308,0)   (0.081741485521670848,0)   (0.082271957449387478,0)   (0.082803373723701848,0)   (0.083191122610246249,0)   (0.49999999999991102,0)   (0.16638224522057501,0)   (0.165606747447481,0)   (0.16454391489885342,0)   (0.16348297104341739,0)   (0.16270703467366182,0)   (0.16242335927578677,0)   (0.16270703467366457,0)   (0.1634829710434168,0)   (0.16454391489885406,0)   (0.1656067474474808,0)   (0.16638224522057365,0)   
