1   0   (0.24999999999999553,0)   (0.16369344733458482,0)   (0.13611731002456562,0)   (0.10939449235087488,0)   (0.093068065799600919,0)   (0.083442439311291194,0)   (0.080367504158565431,0)   (0.08344243931129143,0)   (0.093068065799601959,0)   (0.10939449235087512,0)   (0.13611731002456548,0)   (0.16369344733458704,0)   (0.50000000000000222,0)   (0.019443754005487274,0)   (0.012496143523227917,0)   (0.0025339958450350457,0)   (0.00089485488516172587,0)   (0.00020404118900935758,0)   (0.00010906787870039124,0)   (0.00020404118900935336,0)   (0.00089485488516168369,0)   (0.0025339958450351051,0)   (0.012496143523227764,0)   (0.019443754005487455,0)   
1.1000000000000001   0   (0.24999999999999656,0)   (0.17967246134136328,0)   (0.15566469272224373,0)   (0.13267609639595279,0)   (0.11809649235907609,0)   (0.10943044183362688,0)   (0.10662788620657776,0)   (0.10943044183362811,0)   (0.11809649235907663,0)   (0.13267609639595299,0)   (0.15566469272224384,0)   (0.17967246134136514,0)   (0.50000000000000167,0)   (0.017177612487898758,0)   (0.011153850141747208,0)   (0.002436291370512341,0)   (0.00087450982909946864,0)   (0.00020987048766826598,0)   (0.00011362697172817798,0)   (0.00020987048766825782,0)   (0.00087450982909944696,0)   (0.0024362913705123922,0)   (0.011153850141747234,0)   (0.017177612487898817,0)   
1.2   0   (0.24999999999999462,0)   (0.19410942037777465,0)   (0.1741571249871379,0)   (0.15529163747840033,0)   (0.14299430899399992,0)   (0.13564645347896223,0)   (0.13324965565416996,0)   (0.13564645347896159,0)   (0.14299430899400006,0)   (0.15529163747840058,0)   (0.17415712498713914,0)   (0.19410942037777582,0)   (0.50000000000000189,0)   (0.014688413813442712,0)   (0.0096132851188937673,0)   (0.0022446603152712612,0)   (0.00081783383696844866,0)   (0.00020520661280420979,0)   (0.00011227608500877868,0)   (0.00020520661280420304,0)   (0.00081783383696841364,0)   (0.0022446603152713207,0)   (0.0096132851188937656,0)   (0.01468841381344263,0)   
1.3   0   (0.24999999999999539,0)   (0.20660718388009813,0)   (0.19071585689918524,0)   (0.1758824083239568,0)   (0.16601757451881186,0)   (0.16010446936914102,0)   (0.15816401568654292,0)   (0.16010446936914161,0)   (0.16601757451881205,0)   (0.17588240832395693,0)   (0.1907158568991853,0)   (0.20660718388009822,0)   (0.49999999999999828,0)   (0.012202875256725627,0)   (0.0080338096365091313,0)   (0.0019937948149479673,0)   (0.00073671212306614337,0)   (0.00019237977703550472,0)   (0.00010622413057177439,0)   (0.00019237977703549206,0)   (0.00073671212306610336,0)   (0.0019937948149479925,0)   (0.0080338096365091122,0)   (0.012202875256725552,0)   
1.3999999999999999   0   (0.24999999999999797,0)   (0.21697518609874833,0)   (0.20477710711739711,0)   (0.19353554317126587,0)   (0.18594931669552867,0)   (0.18139412751921527,0)   (0.17989298454219566,0)   (0.18139412751921591,0)   (0.18594931669552917,0)   (0.19353554317126601,0)   (0.20477710711739733,0)   (0.21697518609874855,0)   (0.49999999999999872,0)   (0.0098986484646916579,0)   (0.0065448911494331201,0)   (0.0017188790101171064,0)   (0.00064386221596423254,0)   (0.00017444925270312573,0)   (9.7149907629390171e-05,0)   (0.00017444925270310735,0)   (0.00064386221596420294,0)   (0.0017188790101171322,0)   (0.0065448911494330906,0)   (0.0098986484646916145,0)   
1.5   0   (0.24999999999999822,0)   (0.22525437068844156,0)   (0.21617237184844945,0)   (0.20790569929281999,0)   (0.20226714665763776,0)   (0.19887881319294715,0)   (0.19775892094026004,0)   (0.19887881319294698,0)   (0.20226714665763787,0)   (0.20790569929282013,0)   (0.21617237184844945,0)   (0.2252543706884422,0)   (0.4999999999999995,0)   (0.0078827257476065029,0)   (0.0052282201505133566,0)   (0.0014481327553917274,0)   (0.00054988968039662654,0)   (0.00015429474290394807,0)   (8.6666176122520403e-05,0)   (0.00015429474290393414,0)   (0.00054988968039658794,0)   (0.0014481327553917673,0)   (0.0052282201505133487,0)   (0.0078827257476065081,0)   
1.6000000000000001   0   (0.24999999999999858,0)   (0.23166224558706938,0)   (0.22506148041756052,0)   (0.21912410165455687,0)   (0.21504251494521276,0)   (0.21258941593162722,0)   (0.2117769737070383,0)   (0.21258941593162703,0)   (0.21504251494521301,0)   (0.21912410165455695,0)   (0.22506148041756052,0)   (0.23166224558706974,0)   (0.49999999999999983,0)   (0.0061946598854823497,0)   (0.0041180988847632459,0)   (0.001199705709646924,0)   (0.0004619196426279955,0)   (0.00013408270898222861,0)   (7.5999295978154083e-05,0)   (0.00013408270898222259,0)   (0.00046191964262795625,0)   (0.0011997057096469355,0)   (0.0041180988847632338,0)   (0.0061946598854822959,0)   
1.7   0   (0.24999999999999878,0)   (0.23650592280036065,0)   (0.23179623299485344,0)   (0.22760708217532591,0)   (0.22471065767789203,0)   (0.22297026255550173,0)   (0.22239304104416488,0)   (0.22297026255550192,0)   (0.22471065767789217,0)   (0.22760708217532599,0)   (0.23179623299485344,0)   (0.23650592280036062,0)   (0.49999999999999906,0)   (0.0048253599397949896,0)   (0.0032137192496598278,0)   (0.00098242564559653314,0)   (0.00038369990195413712,0)   (0.00011515227591338885,0)   (6.5914310661073763e-05,0)   (0.00011515227591338631,0)   (0.00038369990195412281,0)   (0.00098242564559652187,0)   (0.0032137192496598061,0)   (0.0048253599397949237,0)   
1.8   0   (0.24999999999999911,0)   (0.24010694016882494,0)   (0.23679249228783478,0)   (0.2338751971334421,0)   (0.23184951180314112,0)   (0.23063288048655323,0)   (0.23022897213273383,0)   (0.23063288048655323,0)   (0.23184951180314117,0)   (0.23387519713344221,0)   (0.23679249228783478,0)   (0.24010694016882481,0)   (0.49999999999999978,0)   (0.003738799927468576,0)   (0.0024941749234244528,0)   (0.00079841147853688022,0)   (0.0003164657628216929,0)   (9.8159586695627539e-05,0)   (5.6792498944787349e-05,0)   (9.8159586695621549e-05,0)   (0.00031646576282164725,0)   (0.00079841147853688553,0)   (0.0024941749234244281,0)   (0.0037387999274685465,0)   
1.8999999999999999   0   (0.24999999999999933,0)   (0.2427554915840214,0)   (0.24044636542215256,0)   (0.23843376857185611,0)   (0.23703180978225941,0)   (0.23619027596428638,0)   (0.23591070387181168,0)   (0.23619027596428643,0)   (0.23703180978225946,0)   (0.23843376857185611,0)   (0.24044636542215267,0)   (0.24275549158402146,0)   (0.49999999999999978,0)   (0.0028889582229330592,0)   (0.0019304736981007758,0)   (0.00064583478784954989,0)   (0.00025991917367841399,0)   (8.3301232741632384e-05,0)   (4.8756667961336333e-05,0)   (8.330123274163088e-05,0)   (0.00025991917367837344,0)   (0.00064583478784953233,0)   (0.0019304736981007563,0)   (0.0028889582229330748,0)   
2   0   (0.24999999999999936,0)   (0.24469147216963694,0)   (0.24309445502093879,0)   (0.2417151735544063,0)   (0.24075206295828355,0)   (0.24017431367508943,0)   (0.2399822836678141,0)   (0.24017431367508943,0)   (0.24075206295828361,0)   (0.24171517355440639,0)   (0.24309445502093868,0)   (0.24469147216963694,0)   (0.49999999999999956,0)   (0.0022301315930870831,0)   (0.0014930059429404206,0)   (0.00052101829344879547,0)   (0.00021299791344288674,0)   (7.051155750722466e-05,0)   (4.178250273256358e-05,0)   (7.0511557507221232e-05,0)   (0.00021299791344284248,0)   (0.00052101829344877249,0)   (0.0014930059429403839,0)   (0.0022301315930870532,0)   
3   0   (0.25,0)   (0.2497188647780301,0)   (0.24968407089699177,0)   (0.2496559268128713,0)   (0.24963614772961806,0)   (0.2496243433018128,0)   (0.24962041586416117,0)   (0.2496243433018128,0)   (0.24963614772961806,0)   (0.2496559268128713,0)   (0.24968407089699177,0)   (0.2497188647780301,0)   (0.5,0)   (0.00017823429004041209,0)   (0.00012392964370472537,0)   (5.9839000164205198e-05,0)   (2.8764632358691758e-05,0)   (1.2667506591149008e-05,0)   (8.5642550859904059e-06,0)   (1.2667506591154214e-05,0)   (2.8764632358646147e-05,0)   (5.9839000164177944e-05,0)   (0.00012392964370471505,0)   (0.00017823429004044128,0)   
4   0   (0.25,0)   (0.24998003723264173,0)   (0.24997930620449396,0)   (0.24997874338644779,0)   (0.24997834976907293,0)   (0.24997811565174835,0)   (0.24997803778056438,0)   (0.24997811565174835,0)   (0.24997834976907293,0)   (0.24997874338644779,0)   (0.24997930620449396,0)   (0.24998003723264173,0)   (0.49999999999999978,0)   (1.5705482265972287e-05,0)   (1.1557716546968014e-05,0)   (6.7550975530109266e-06,0)   (3.7301023170307929e-06,0)   (2.0060642280631438e-06,0)   (1.5026716966117143e-06,0)   (2.0060642280540064e-06,0)   (3.7301023169967947e-06,0)   (6.7550975529947059e-06,0)   (1.1557716546967167e-05,0)   (1.5705482265956122e-05,0)   
5   0   (0.25,0)   (0.24999835522571831,0)   (0.24999833965850549,0)   (0.24999832831756313,0)   (0.24999832046904019,0)   (0.2499983158178489,0)   (0.24999831427172517,0)   (0.2499983158178489,0)   (0.24999832046904019,0)   (0.24999832831756313,0)   (0.24999833965850549,0)   (0.24999835522571831,0)   (0.49999999999999978,0)   (1.4292048202481151e-06,0)   (1.1090348764962897e-06,0)   (7.3051760396733867e-07,0)   (4.502089915755961e-07,0)   (2.7863816111128172e-07,0)   (2.2433256911181531e-07,0)   (2.7863816110346874e-07,0)   (4.5020899154266346e-07,0)   (7.3051760395896628e-07,0)   (1.1090348764920749e-06,0)   (1.4292048202520687e-06,0)   
