0   0   (0.24999999999999611,0)   (1.3780209612290761e-16,0)   (-8.4350929019372245e-17,0)   (-1.5666721392415539e-16,0)   (9.8337137044435252e-17,0)   (-2.6758109616942249e-16,0)   (6.5811071869870119e-17,0)   (-3.8055496254241206e-17,0)   (9.8662397696180903e-18,0)   (-3.0357660829594124e-17,0)   (-6.1799523831673753e-18,0)   (1.8745855562274372e-16,0)   (0.49999999999998607,0)   (-2.7424600800211746e-16,0)   (2.3102644138168118e-17,0)   (-2.693531341731907e-18,0)   (4.3279272517050359e-18,0)   (-2.7860807878796685e-18,0)   (-7.1637178688552105e-19,0)   (-1.281952105625494e-18,0)   (1.3601107473444045e-18,0)   (1.3875793427697771e-17,0)   (1.0654222526329884e-16,0)   (-8.0412179492525445e-17,0)   
0.10000000000000001   0   (0.24999999999999392,0)   (0.013112608715681368,0)   (0.0068994515009934022,0)   (0.0006803007278190251,0)   (0.00020704268229245607,0)   (2.8562189015294805e-05,0)   (1.3128464427109761e-05,0)   (2.8562189015102481e-05,0)   (0.00020704268229169135,0)   (0.00068030072781913005,0)   (0.0068994515009933154,0)   (0.013112608715680985,0)   (0.49999999999999079,0)   (0.0035453969806933552,0)   (0.0018299023059394381,0)   (2.7140274366088501e-05,0)   (7.0492586103646367e-06,0)   (1.5230164675814184e-07,0)   (5.4095902717664141e-08,0)   (1.5230164675737027e-07,0)   (7.0492586103591826e-06,0)   (2.7140274366080756e-05,0)   (0.0018299023059393411,0)   (0.0035453969806934428,0)   
0.20000000000000001   0   (0.24999999999999259,0)   (0.027438014473569475,0)   (0.015202765453627235,0)   (0.0029476063691660161,0)   (0.0010650243313163265,0)   (0.00027702559022296157,0)   (0.00015810322624168257,0)   (0.00027702559022267425,0)   (0.0010650243313155921,0)   (0.0029476063691659237,0)   (0.015202765453627197,0)   (0.027438014473569774,0)   (0.49999999999999567,0)   (0.0066912790938040822,0)   (0.003559671109079024,0)   (0.00010514848604241709,0)   (2.8277183797434893e-05,0)   (1.1824622691506994e-06,0)   (4.4393041648428077e-07,0)   (1.1824622691496916e-06,0)   (2.8277183797436028e-05,0)   (0.00010514848604239571,0)   (0.0035596711090790708,0)   (0.0066912790938042773,0)   
0.29999999999999999   0   (0.24999999999998843,0)   (0.042910149442823071,0)   (0.025044070694638085,0)   (0.0071450694850621792,0)   (0.0030107744423308572,0)   (0.0011237534577869649,0)   (0.0007480779920670652,0)   (0.0011237534577876677,0)   (0.003010774442331143,0)   (0.0071450694850624264,0)   (0.025044070694637974,0)   (0.042910149442823252,0)   (0.49999999999998779,0)   (0.0093576848046689615,0)   (0.0051220992098445044,0)   (0.00022557394146528159,0)   (6.2599048577402139e-05,0)   (3.7949163421063539e-06,0)   (1.494748986416469e-06,0)   (3.7949163421014348e-06,0)   (6.2599048577415394e-05,0)   (0.00022557394146526427,0)   (0.0051220992098445451,0)   (0.0093576848046689649,0)   
0.40000000000000002   0   (0.24999999999999375,0)   (0.059393272678465683,0)   (0.036515739183933804,0)   (0.013608637991799526,0)   (0.0065963448955444403,0)   (0.0031619885172368815,0)   (0.0023547195849989047,0)   (0.003161988517236136,0)   (0.0065963448955435999,0)   (0.013608637991799736,0)   (0.036515739183933853,0)   (0.059393272678466801,0)   (0.50000000000000022,0)   (0.011475547248361129,0)   (0.0064501615038174333,0)   (0.00037564749696801682,0)   (0.00010721949197517039,0)   (8.3626826377384611e-06,0)   (3.4320697474198998e-06,0)   (8.3626826377373583e-06,0)   (0.00010721949197518714,0)   (0.00037564749696798229,0)   (0.0064501615038175522,0)   (0.011475547248361579,0)   
0.5   0   (0.24999999999999101,0)   (0.07668762453835877,0)   (0.04966610921163684,0)   (0.022657537631604982,0)   (0.012482782026513747,0)   (0.0072120776920338121,0)   (0.0058320757255540274,0)   (0.007212077692033839,0)   (0.012482782026512739,0)   (0.022657537631605214,0)   (0.049666109211636812,0)   (0.076687624538358645,0)   (0.4999999999999889,0)   (0.012995262010545017,0)   (0.0074840797075087246,0)   (0.000539121820134136,0)   (0.00015776041951239008,0)   (1.4815436743139448e-05,0)   (6.2949082226020499e-06,0)   (1.481543674314153e-05,0)   (0.00015776041951241133,0)   (0.00053912182013408992,0)   (0.0074840797075088148,0)   (0.012995262010545107,0)   
0.59999999999999998   0   (0.24999999999999445,0)   (0.094552711593084038,0)   (0.064508511024913118,0)   (0.034582982827743497,0)   (0.021396523908350472,0)   (0.014261673062117458,0)   (0.012252298268007413,0)   (0.014261673062118514,0)   (0.021396523908350673,0)   (0.034582982827743969,0)   (0.064508511024914103,0)   (0.094552711593084315,0)   (0.50000000000000111,0)   (0.013893345148596531,0)   (0.0081782070619439064,0)   (0.00069790472937539293,0)   (0.00020872771184328239,0)   (2.2617776701233444e-05,0)   (9.8906486367385996e-06,0)   (2.2617776701239566e-05,0)   (0.0002087277118433121,0)   (0.00069790472937533493,0)   (0.0081782070619438665,0)   (0.013893345148596683,0)   
0.69999999999999996   0   (0.24999999999999234,0)   (0.11273447364033365,0)   (0.081020750294183499,0)   (0.049607354192704622,0)   (0.034016814120534991,0)   (0.025298789945863993,0)   (0.022716758160158054,0)   (0.025298789945864781,0)   (0.034016814120535338,0)   (0.049607354192705198,0)   (0.081020750294184055,0)   (0.11273447364033516,0)   (0.49999999999999745,0)   (0.014175674070561481,0)   (0.0085063870293125565,0)   (0.0008342232259753073,0)   (0.00025425633754189489,0)   (3.0859416813121687e-05,0)   (1.3814431314576731e-05,0)   (3.0859416813128931e-05,0)   (0.00025425633754192005,0)   (0.00083422322597520831,0)   (0.0085063870293125236,0)   (0.014175674070561766,0)   
0.80000000000000004   0   (0.24999999999999606,0)   (0.13096900948567558,0)   (0.099100237709206104,0)   (0.067777705308287389,0)   (0.05077071035407793,0)   (0.041027567546932889,0)   (0.038038710904663639,0)   (0.041027567546932653,0)   (0.05077071035407877,0)   (0.067777705308288069,0)   (0.099100237709206909,0)   (0.13096900948567644,0)   (0.49999999999999917,0)   (0.013878581888249647,0)   (0.0084659543330052843,0)   (0.0009329635812431352,0)   (0.00028900431639680062,0)   (3.844356575005932e-05,0)   (1.753385092499358e-05,0)   (3.8443565750067316e-05,0)   (0.0002890043163968178,0)   (0.0009329635812430297,0)   (0.0084659543330051403,0)   (0.013878581888249385,0)   
0.90000000000000002   0   (0.24999999999999645,0)   (0.14894656066583334,0)   (0.11846091525687703,0)   (0.088791680270083023,0)   (0.071561518861215423,0)   (0.061518481578761948,0)   (0.058360787914387792,0)   (0.061518481578763239,0)   (0.071561518861216353,0)   (0.088791680270083828,0)   (0.11846091525687814,0)   (0.14894656066583473,0)   (0.50000000000000122,0)   (0.013070887777847866,0)   (0.008081691090832956,0)   (0.00098394012712568388,0)   (0.00030906672351493035,0)   (4.4332528969207861e-05,0)   (2.0517661859040956e-05,0)   (4.4332528969216555e-05,0)   (0.00030906672351495708,0)   (0.00098394012712556744,0)   (0.008081691090832812,0)   (0.0130708877778479,0)   
