1   0   (0.24999999999999814,0)   (0.13188128516883896,0)   (0.10743312008441393,0)   (0.081841109437734358,0)   (0.065955763552545343,0)   (0.056617348578141477,0)   (0.053679109791568494,0)   (0.056617348578140471,0)   (0.065955763552545024,0)   (0.081841109437734552,0)   (0.10743312008441371,0)   (0.13188128516883768,0)   (0.50000000000000144,0)   (0.071089609185720229,0)   (0.051843056780697117,0)   (0.025505466761448367,0)   (0.013701393631058427,0)   (0.0074296562651125506,0)   (0.0057987870938233767,0)   (0.0074296562651127223,0)   (0.01370139363105864,0)   (0.025505466761448239,0)   (0.051843056780697824,0)   (0.071089609185720395,0)   
1.1000000000000001   0   (0.24999999999999828,0)   (0.14409792889129661,0)   (0.12163905670969433,0)   (0.098225527708448612,0)   (0.082997561980754378,0)   (0.073940319361640985,0)   (0.071048611186130012,0)   (0.07394031936164229,0)   (0.082997561980753976,0)   (0.098225527708448834,0)   (0.12163905670969409,0)   (0.14409792889129711,0)   (0.50000000000000677,0)   (0.067801679126937339,0)   (0.050458104431253849,0)   (0.026376063919920464,0)   (0.014678606757822552,0)   (0.0083270057099296135,0)   (0.0066181811860933611,0)   (0.0083270057099299778,0)   (0.014678606757822498,0)   (0.026376063919920416,0)   (0.050458104431253877,0)   (0.067801679126937076,0)   
1.2   0   (0.24999999999999795,0)   (0.15601283711938807,0)   (0.13594163906471618,0)   (0.1151100478881678,0)   (0.10104953156415013,0)   (0.0926108587955249,0)   (0.089886827533158492,0)   (0.092610858795525941,0)   (0.10104953156415022,0)   (0.11511004788816798,0)   (0.13594163906471649,0)   (0.15601283711938838,0)   (0.50000000000000278,0)   (0.063370384135165464,0)   (0.048017417914954466,0)   (0.026440046393664325,0)   (0.015182080054151989,0)   (0.0089434523242737565,0)   (0.0072144323935924987,0)   (0.0089434523242740288,0)   (0.015182080054152168,0)   (0.026440046393664332,0)   (0.048017417914955028,0)   (0.063370384135165089,0)   
1.3   0   (0.24999999999999947,0)   (0.16747172845989408,0)   (0.14999658250852091,0)   (0.13194356591909079,0)   (0.11939345988892898,0)   (0.11180881088989902,0)   (0.1093399263023546,0)   (0.11180881088989936,0)   (0.11939345988892912,0)   (0.13194356591909101,0)   (0.14999658250852102,0)   (0.16747172845989275,0)   (0.50000000000000466,0)   (0.058135862582762612,0)   (0.044761839973389922,0)   (0.025781608052082464,0)   (0.015222677880847059,0)   (0.0092578403389434964,0)   (0.0075605943022365408,0)   (0.0092578403389438173,0)   (0.01522267788084704,0)   (0.025781608052082409,0)   (0.044761839973390088,0)   (0.058135862582763327,0)   
1.3999999999999999   0   (0.24999999999999814,0)   (0.17828765394723842,0)   (0.16343787433460355,0)   (0.14817019942190945,0)   (0.13730372193526913,0)   (0.13070162633072033,0)   (0.12853883430602908,0)   (0.13070162633072013,0)   (0.13730372193526946,0)   (0.14817019942190965,0)   (0.16343787433460377,0)   (0.17828765394723783,0)   (0.50000000000000444,0)   (0.052445107470559478,0)   (0.040959906837859571,0)   (0.02453620537571994,0)   (0.014854543650271982,0)   (0.0092844517991389798,0)   (0.0076616193152745935,0)   (0.0092844517991392435,0)   (0.014854543650272218,0)   (0.024536205375719985,0)   (0.040959906837859779,0)   (0.052445107470559083,0)   
1.5   0   (0.24999999999999789,0)   (0.18828172322541165,0)   (0.17593808294949984,0)   (0.16330880759279098,0)   (0.15415005441456894,0)   (0.14856316940964312,0)   (0.14672400812239733,0)   (0.14856316940964318,0)   (0.15415005441456919,0)   (0.16330880759279118,0)   (0.17593808294950003,0)   (0.18828172322541084,0)   (0.50000000000000133,0)   (0.046621076358034835,0)   (0.03687805900950384,0)   (0.022866964533573814,0)   (0.014161335937119402,0)   (0.0090648124303088079,0)   (0.0075478294121915273,0)   (0.0090648124303091167,0)   (0.014161335937119489,0)   (0.022866964533573789,0)   (0.036878059009503708,0)   (0.046621076358035266,0)   
1.6000000000000001   0   (0.24999999999999697,0)   (0.19731831580976864,0)   (0.1872558409438736,0)   (0.17701158932673663,0)   (0.16947098403686844,0)   (0.16485754246252735,0)   (0.1633331641336066,0)   (0.16485754246252746,0)   (0.16947098403686864,0)   (0.1770115893267368,0)   (0.18725584094387362,0)   (0.19731831580976797,0)   (0.50000000000000155,0)   (0.040934265749478872,0)   (0.032752184409667227,0)   (0.020939568961700815,0)   (0.013239355696111723,0)   (0.0086559407486288039,0)   (0.0072648342937070096,0)   (0.0086559407486290554,0)   (0.013239355696111826,0)   (0.020939568961700815,0)   (0.032752184409667019,0)   (0.040934265749479191,0)   
1.7   0   (0.24999999999999684,0)   (0.20532463953778324,0)   (0.19725803122039301,0)   (0.18908741933163689,0)   (0.18300208942842244,0)   (0.17927116856492098,0)   (0.17803490249580614,0)   (0.17927116856492081,0)   (0.18300208942842264,0)   (0.189087419331637,0)   (0.19725803122039293,0)   (0.20532463953778285,0)   (0.50000000000000078,0)   (0.035585261637730722,0)   (0.028768084496487243,0)   (0.018901700589245091,0)   (0.012182115655349799,0)   (0.0081185954971851777,0)   (0.0068631276670607947,0)   (0.0081185954971852801,0)   (0.012182115655349941,0)   (0.018901700589245066,0)   (0.028768084496487257,0)   (0.035585261637731097,0)   
1.8   0   (0.24999999999999775,0)   (0.21229272342894556,0)   (0.20591617918962252,0)   (0.19949123468504748,0)   (0.19466201194754826,0)   (0.19169709749805705,0)   (0.19071257068898212,0)   (0.19169709749805713,0)   (0.19466201194754842,0)   (0.19949123468504762,0)   (0.20591617918962243,0)   (0.21229272342894551,0)   (0.50000000000000111,0)   (0.030701324496053738,0)   (0.025054134992864373,0)   (0.016870729367719481,0)   (0.01106958909320405,0)   (0.0075082801354551193,0)   (0.0063899130711777795,0)   (0.0075082801354552555,0)   (0.011069589093204112,0)   (0.016870729367719509,0)   (0.025054134992864283,0)   (0.030701324496053957,0)   
1.8999999999999999   0   (0.24999999999999731,0)   (0.21826843919534442,0)   (0.21328525779257354,0)   (0.20829152989640759,0)   (0.20451170536413046,0)   (0.2021892540472929,0)   (0.20141687123720919,0)   (0.20218925404729265,0)   (0.20451170536413066,0)   (0.20829152989640767,0)   (0.21328525779257373,0)   (0.21826843919534411,0)   (0.500000000000001,0)   (0.026344590043603688,0)   (0.021684684394057248,0)   (0.014929944591589433,0)   (0.0099630905217490441,0)   (0.0068701302315562363,0)   (0.0058842689883953298,0)   (0.0068701302315563499,0)   (0.009963090521749143,0)   (0.014929944591589445,0)   (0.021684684394057154,0)   (0.026344590043603809,0)   
2   0   (0.2499999999999977,0)   (0.2233345179294868,0)   (0.21947558813082133,0)   (0.2156304320691794,0)   (0.21270489535322989,0)   (0.21090688008301808,0)   (0.21030826756150864,0)   (0.21090688008301808,0)   (0.21270489535323014,0)   (0.21563043206917948,0)   (0.21947558813082138,0)   (0.2233345179294868,0)   (0.49999999999999983,0)   (0.022526713080802958,0)   (0.018690069888255865,0)   (0.013131162498411363,0)   (0.0089048516614335851,0)   (0.006237331210886439,0)   (0.0053754314670771044,0)   (0.0062373312108864876,0)   (0.008904851661433592,0)   (0.013131162498411399,0)   (0.018690069888255827,0)   (0.022526713080803271,0)   
3   0   (0.24999999999999969,0)   (0.24482587411953832,0)   (0.24457662566129001,0)   (0.24434668354421676,0)   (0.24417350638460084,0)   (0.24406890670580395,0)   (0.2440342343779158,0)   (0.244068906705804,0)   (0.24417350638460084,0)   (0.24434668354421676,0)   (0.24457662566129001,0)   (0.24482587411953832,0)   (0.49999999999999956,0)   (0.004823694491247474,0)   (0.0042448523463529848,0)   (0.0034199288127610594,0)   (0.0026551897419354047,0)   (0.0021255451403198785,0)   (0.0019396294804525263,0)   (0.0021255451403199249,0)   (0.0026551897419353826,0)   (0.0034199288127610304,0)   (0.0042448523463528808,0)   (0.0048236944912476085,0)   
4   0   (0.25,0)   (0.24871571411657517,0)   (0.24869839690012502,0)   (0.24868415215462286,0)   (0.24867414980457259,0)   (0.24866835896875147,0)   (0.24866647675676198,0)   (0.24866835896875147,0)   (0.24867414980457259,0)   (0.24868415215462286,0)   (0.24869839690012502,0)   (0.24871571411657517,0)   (0.49999999999999967,0)   (0.001237783036623735,0)   (0.0011342863594613706,0)   (0.00098866144562763316,0)   (0.00084538269704964109,0)   (0.00074236169084721556,0)   (0.00070515090804552504,0)   (0.00074236169084724234,0)   (0.00084538269704959176,0)   (0.00098866144562761407,0)   (0.0011342863594612802,0)   (0.0012377830366238384,0)   
5   0   (0.25,0)   (0.24963715545715409,0)   (0.249635677802203,0)   (0.2496346026405126,0)   (0.24963391080393138,0)   (0.24963353099393437,0)   (0.24963341072096348,0)   (0.24963353099393437,0)   (0.24963391080393138,0)   (0.2496346026405126,0)   (0.249635677802203,0)   (0.24963715545715409,0)   (0.5,0)   (0.00035482174873885473,0)   (0.0003347940408848533,0)   (0.00030686598899590142,0)   (0.00027897200535845359,0)   (0.0002586556910630385,0)   (0.00025124937382463232,0)   (0.00025865569106307064,0)   (0.00027897200535839808,0)   (0.00030686598899588922,0)   (0.00033479404088474434,0)   (0.00035482174873894932,0)   
