0   0   (0.25000000000000089,0)   (1.4148838350935833e-16,0)   (-1.9949319973733282e-17,0)   (1.6306400674181987e-16,0)   (-3.1658703436576729e-16,0)   (-1.7932703932910243e-16,0)   (-1.9765005604410746e-16,0)   (6.5052130349130266e-19,0)   (4.9656459499836103e-17,0)   (1.5330618718945033e-16,0)   (-1.0191500421363742e-17,0)   (3.8163916471489756e-17,0)   (0.50000000000000289,0)   (-3.2789537419786543e-16,0)   (1.2128597273796342e-16,0)   (2.1322186507867744e-16,0)   (5.8684427819248055e-17,0)   (1.8608374174001118e-17,0)   (1.980931458857743e-17,0)   (3.9580182029078548e-17,0)   (3.5996001817441379e-17,0)   (2.3748347047382874e-16,0)   (1.5862261595267154e-16,0)   (6.8121509081716893e-16,0)   
0.10000000000000001   0   (0.24999999999999931,0)   (0.012733317371731029,0)   (0.0067745262037019185,0)   (0.0006671327183851069,0)   (0.00020326030478683959,0)   (2.7798142345377192e-05,0)   (1.2774656192912834e-05,0)   (2.779814234544652e-05,0)   (0.00020326030478628112,0)   (0.00066713271838497116,0)   (0.0067745262037017572,0)   (0.012733317371731138,0)   (0.50000000000000167,0)   (0.018175278970115821,0)   (0.0096479708683542796,0)   (0.00070683503745697226,0)   (0.00020574511511489577,0)   (2.1090403844278158e-05,0)   (9.0455445645560571e-06,0)   (2.1090403844267532e-05,0)   (0.00020574511511493418,0)   (0.00070683503745704566,0)   (0.0096479708683543646,0)   (0.018175278970116355,0)   
0.20000000000000001   0   (0.24999999999999822,0)   (0.02572776497191898,0)   (0.014515935229441652,0)   (0.0028000974282331999,0)   (0.0010086099667148158,0)   (0.00025756224019371791,0)   (0.00014622196628549011,0)   (0.00025756224019345418,0)   (0.0010086099667147644,0)   (0.0028000974282331496,0)   (0.014515935229441394,0)   (0.025727764971918487,0)   (0.49999999999999833,0)   (0.035203335351100658,0)   (0.019749999879965691,0)   (0.0028477803535449844,0)   (0.00094340234241167224,0)   (0.00018086252389743285,0)   (9.261264250149206e-05,0)   (0.00018086252389740552,0)   (0.00094340234241167527,0)   (0.0028477803535449844,0)   (0.01974999987996549,0)   (0.035203335351100984,0)   
0.29999999999999999   0   (0.2500000000000025,0)   (0.038671254383648518,0)   (0.023059203574376453,0)   (0.0065042432933841649,0)   (0.0027096117153562662,0)   (0.00098154635069251975,0)   (0.00064569344534280216,0)   (0.00098154635069207805,0)   (0.0027096117153556274,0)   (0.0065042432933839845,0)   (0.023059203574376606,0)   (0.038671254383648289,0)   (0.500000000000001,0)   (0.050480949877414402,0)   (0.029797375110512281,0)   (0.0063140526104735811,0)   (0.0023386774391030403,0)   (0.000633937213457775,0)   (0.00036954319157915869,0)   (0.00063393721345776405,0)   (0.0023386774391030525,0)   (0.0063140526104736722,0)   (0.029797375110513141,0)   (0.05048094987741495,0)   
0.40000000000000002   0   (0.24999999999999686,0)   (0.051288438102519644,0)   (0.032212745832852878,0)   (0.011768012672880418,0)   (0.005573701813190929,0)   (0.0025605699558201504,0)   (0.001872204471502887,0)   (0.002560569955819937,0)   (0.0055737018131903227,0)   (0.011768012672880274,0)   (0.032212745832852809,0)   (0.051288438102519929,0)   (0.50000000000000389,0)   (0.063553587496196093,0)   (0.039295049677697855,0)   (0.010832694623088361,0)   (0.0044219910898857804,0)   (0.0015126278668196865,0)   (0.00097152850123977705,0)   (0.0015126278668195962,0)   (0.0044219910898857474,0)   (0.010832694623088421,0)   (0.039295049677697626,0)   (0.063553587496197605,0)   
0.5   0   (0.24999999999999897,0)   (0.06338517937539391,0)   (0.04180060594928043,0)   (0.018496707577878354,0)   (0.0098176165970730173,0)   (0.0053695595253587716,0)   (0.0042406568507112911,0)   (0.0053695595253582008,0)   (0.0098176165970730485,0)   (0.018496707577878038,0)   (0.04180060594928018,0)   (0.063385179375393869,0)   (0.50000000000000211,0)   (0.074163734835193354,0)   (0.047829575728096561,0)   (0.016024786827952185,0)   (0.0071226536594549876,0)   (0.0028873802486463983,0)   (0.0019960785794600872,0)   (0.0028873802486462921,0)   (0.0071226536594549018,0)   (0.016024786827952307,0)   (0.04782957572809645,0)   (0.074163734835194325,0)   
0.59999999999999998   0   (0.25000000000000205,0)   (0.07487198727913838,0)   (0.051696449988182937,0)   (0.026558471674318029,0)   (0.015593139943034738,0)   (0.0097367868166389447,0)   (0.0081395583055623583,0)   (0.009736786816638714,0)   (0.015593139943033952,0)   (0.026558471674317654,0)   (0.051696449988182416,0)   (0.074871987279138463,0)   (0.50000000000000977,0)   (0.082248187489380675,0)   (0.055106633624662407,0)   (0.021477435786372859,0)   (0.010286666406809159,0)   (0.0047462866238495351,0)   (0.0034717208321043145,0)   (0.0047462866238493148,0)   (0.010286666406809093,0)   (0.02147743578637298,0)   (0.055106633624664454,0)   (0.082248187489381841,0)   
0.69999999999999996   0   (0.24999999999999964,0)   (0.08576050618573082,0)   (0.061835903926798393,0)   (0.035819001501986948,0)   (0.022979625216624631,0)   (0.015894841553525996,0)   (0.013861583462673023,0)   (0.015894841553526051,0)   (0.022979625216624753,0)   (0.035819001501986567,0)   (0.061835903926798289,0)   (0.085760506185730556,0)   (0.50000000000001354,0)   (0.087896063639341174,0)   (0.06095419480514349,0)   (0.026804176886159506,0)   (0.01370810175840019,0)   (0.0069988587863952434,0)   (0.0053483730889571117,0)   (0.006998858786394958,0)   (0.013708101758400105,0)   (0.026804176886159232,0)   (0.060954194805142886,0)   (0.087896063639341979,0)   
0.80000000000000004   0   (0.24999999999999539,0)   (0.096137377408988201,0)   (0.072205039093193174,0)   (0.046153280198351833,0)   (0.031979228917474671,0)   (0.02395199670499313,0)   (0.021561342324575888,0)   (0.023951996704993695,0)   (0.031979228917473956,0)   (0.046153280198351368,0)   (0.072205039093193105,0)   (0.096137377408987909,0)   (0.50000000000000389,0)   (0.091292559461314801,0)   (0.065302926292265306,0)   (0.031681707033074311,0)   (0.017162540339028611,0)   (0.0094978506942516062,0)   (0.0075110145383144146,0)   (0.0094978506942512732,0)   (0.017162540339028032,0)   (0.031681707033074324,0)   (0.065302926292265098,0)   (0.091292559461314982,0)   
0.90000000000000002   0   (0.24999999999999592,0)   (0.10612640817340617,0)   (0.082813196504282358,0)   (0.057437173645965151,0)   (0.042513214377058781,0)   (0.033882932544938661,0)   (0.031240918502085626,0)   (0.033882932544938613,0)   (0.042513214377058531,0)   (0.057437173645964582,0)   (0.082813196504281816,0)   (0.1061264081734051,0)   (0.50000000000000988,0)   (0.092670681729240659,0)   (0.068160139642511275,0)   (0.035864818046012867,0)   (0.020435134204641589,0)   (0.012068330457999944,0)   (0.0098060309146937742,0)   (0.012068330457999646,0)   (0.020435134204641447,0)   (0.035864818046012978,0)   (0.068160139642511497,0)   (0.092670681729240714,0)   
1   0   (0.250000000000001,0)   (0.11585070205570686,0)   (0.093662201201028139,0)   (0.069529782205630761,0)   (0.054420627117400103,0)   (0.045533847473600154,0)   (0.042755878514244623,0)   (0.045533847473600661,0)   (0.054420627117400359,0)   (0.069529782205630108,0)   (0.093662201201027404,0)   (0.11585070205570622,0)   (0.50000000000000411,0)   (0.092281160569425633,0)   (0.069588549465489757,0)   (0.039187860886333033,0)   (0.023340918165980513,0)   (0.01453524064392569,0)   (0.012069486661454768,0)   (0.014535240643925298,0)   (0.023340918165980249,0)   (0.039187860886333081,0)   (0.069588549465490687,0)   (0.092281160569426993,0)   
1.1000000000000001   0   (0.24999999999999656,0)   (0.12540312616593577,0)   (0.10472197463565393,0)   (0.082257827817599008,0)   (0.067462335842156801,0)   (0.058638052629328738,0)   (0.055834720164864057,0)   (0.058638052629329203,0)   (0.067462335842157009,0)   (0.082257827817598314,0)   (0.10472197463565314,0)   (0.1254031261659348,0)   (0.50000000000000855,0)   (0.090379314069671438,0)   (0.069693128720408309,0)   (0.04156025682430995,0)   (0.025737929049500868,0)   (0.016744983915458617,0)   (0.014150784858549583,0)   (0.016744983915458186,0)   (0.02573792904950073,0)   (0.041560256824310117,0)   (0.069693128720407477,0)   (0.090379314069672964,0)   
1.2   0   (0.24999999999999756,0)   (0.13482921549401852,0)   (0.11591806302467418,0)   (0.095409470456746359,0)   (0.081333205776650666,0)   (0.072840322864522591,0)   (0.070107802174923017,0)   (0.072840322864522147,0)   (0.081333205776650097,0)   (0.09540947045674561,0)   (0.1159180630246739,0)   (0.13482921549401841,0)   (0.50000000000001088,0)   (0.087221841766658995,0)   (0.068613707383275491,0)   (0.042959794249969666,0)   (0.027534287602577243,0)   (0.018579786640067927,0)   (0.01592921557481836,0)   (0.018579786640067545,0)   (0.027534287602577204,0)   (0.0429597942499697,0)   (0.068613707383276129,0)   (0.087221841766659911,0)   
1.3   0   (0.2499999999999955,0)   (0.1441230440729121,0)   (0.12713222646160185,0)   (0.10874005628521197,0)   (0.09568323978007745,0)   (0.087728815117683892,0)   (0.085143464575608313,0)   (0.087728815117683934,0)   (0.095683239780077201,0)   (0.10874005628521125,0)   (0.12713222646160099,0)   (0.14412304407291016,0)   (0.50000000000000655,0)   (0.083066136210218633,0)   (0.066519099282410885,0)   (0.043424285788842991,0)   (0.028689920426406456,0)   (0.019965046551721058,0)   (0.017323144504270246,0)   (0.019965046551720798,0)   (0.028689920426406827,0)   (0.043424285788843178,0)   (0.066519099282409982,0)   (0.083066136210218605,0)   
1.3999999999999999   0   (0.24999999999999348,0)   (0.1532340570672826,0)   (0.13821391377480316,0)   (0.12198809489281408,0)   (0.11014573436150002,0)   (0.10287199465191565,0)   (0.10048840195029486,0)   (0.10287199465191534,0)   (0.11014573436149966,0)   (0.1219880948928133,0)   (0.13821391377480202,0)   (0.15323405706728191,0)   (0.50000000000000344,0)   (0.078167321729342862,0)   (0.063599488302230514,0)   (0.043040931623412909,0)   (0.029213250906144517,0)   (0.020870348050802161,0)   (0.018292508601819083,0)   (0.020870348050802127,0)   (0.029213250906144805,0)   (0.043040931623412937,0)   (0.063599488302230264,0)   (0.078167321729343126,0)   
1.5   0   (0.24999999999999623,0)   (0.16208124873146812,0)   (0.14899837097762411,0)   (0.13489696954190103,0)   (0.12436804366179999,0)   (0.11785606672817221,0)   (0.11570771576279937,0)   (0.11785606672817255,0)   (0.12436804366179999,0)   (0.13489696954190028,0)   (0.14899837097762308,0)   (0.16208124873146779,0)   (0.50000000000000455,0)   (0.072771578088906025,0)   (0.060055966954558719,0)   (0.041933137821062963,0)   (0.029153436520322411,0)   (0.021305148191268341,0)   (0.018835728157664395,0)   (0.021305148191268025,0)   (0.029153436520322484,0)   (0.041933137821062977,0)   (0.060055966954559545,0)   (0.072771578088906996,0)   
