1   0   (0.25,0)   (0.1679713596366971,0)   (0.14013327968835623,0)   (0.11349155890541614,0)   (0.097235197308174315,0)   (0.087642426904926962,0)   (0.084570816176486777,0)   (0.087642426904926962,0)   (0.097235197308174315,0)   (0.11349155890541614,0)   (0.14013327968835623,0)   (0.1679713596366971,0)   (0.50000000000000211,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1.1000000000000001   0   (0.25,0)   (0.18420614631413537,0)   (0.16020888777328038,0)   (0.13754917229948996,0)   (0.12321412065077222,0)   (0.11468854856512052,0)   (0.11192568923890123,0)   (0.11468854856512052,0)   (0.12321412065077222,0)   (0.13754917229948996,0)   (0.16020888777328038,0)   (0.18420614631413537,0)   (0.50000000000000033,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1.2   0   (0.25,0)   (0.1986493445205714,0)   (0.17894904641185572,0)   (0.16060808569746388,0)   (0.14869680114210132,0)   (0.14157738101809172,0)   (0.13925079743956803,0)   (0.14157738101809172,0)   (0.14869680114210132,0)   (0.16060808569746388,0)   (0.17894904641185572,0)   (0.1986493445205714,0)   (0.50000000000000067,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1.3   0   (0.25,0)   (0.21091693890821092,0)   (0.19544312683813372,0)   (0.18124242501923668,0)   (0.17184310810032802,0)   (0.16620824962901143,0)   (0.16435602034889862,0)   (0.16620824962901143,0)   (0.17184310810032802,0)   (0.18124242501923668,0)   (0.19544312683813372,0)   (0.21091693890821092,0)   (0.50000000000000011,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1.3999999999999999   0   (0.25,0)   (0.22087844009600063,0)   (0.20917472680610488,0)   (0.19858494167321961,0)   (0.19147837744125537,0)   (0.18721089884344605,0)   (0.1858024096205913,0)   (0.18721089884344605,0)   (0.19147837744125537,0)   (0.19858494167321961,0)   (0.20917472680610488,0)   (0.22087844009600063,0)   (0.50000000000000033,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1.5   0   (0.25,0)   (0.22865538824831064,0)   (0.2200703805250665,0)   (0.21240773792805853,0)   (0.20721343283315444,0)   (0.20409171097812706,0)   (0.20305844074881102,0)   (0.20409171097812706,0)   (0.20721343283315444,0)   (0.21240773792805853,0)   (0.2200703805250665,0)   (0.22865538824831064,0)   (0.50000000000000033,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1.6000000000000001   0   (0.25,0)   (0.23453856068012466,0)   (0.22838951678069896,0)   (0.22297155542582661,0)   (0.21927132475694189,0)   (0.21704686748148175,0)   (0.21630911299289854,0)   (0.21704686748148175,0)   (0.21927132475694189,0)   (0.22297155542582661,0)   (0.22838951678069896,0)   (0.23453856068012466,0)   (0.50000000000000011,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1.7   0   (0.25,0)   (0.23888610296343532,0)   (0.23456012168925519,0)   (0.23079416273331485,0)   (0.22820760526780126,0)   (0.22665265836100074,0)   (0.22613622379982812,0)   (0.22665265836100074,0)   (0.22820760526780126,0)   (0.23079416273331485,0)   (0.23456012168925519,0)   (0.23888610296343532,0)   (0.5,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1.8   0   (0.25,0)   (0.24204699220003895,0)   (0.23904345278640354,0)   (0.2364577012606135,0)   (0.23467393585317192,0)   (0.23360177198802701,0)   (0.23324532503926962,0)   (0.23360177198802701,0)   (0.23467393585317192,0)   (0.2364577012606135,0)   (0.23904345278640354,0)   (0.24204699220003895,0)   (0.50000000000000022,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
1.8999999999999999   0   (0.25,0)   (0.2443210015953805,0)   (0.24225546447346602,0)   (0.24049529098723932,0)   (0.23927678079877912,0)   (0.23854454165483122,0)   (0.23830093084052403,0)   (0.23854454165483122,0)   (0.23927678079877912,0)   (0.24049529098723932,0)   (0.24225546447346602,0)   (0.2443210015953805,0)   (0.5,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
2   0   (0.25,0)   (0.24594674364757346,0)   (0.24453598237326099,0)   (0.24334489531291731,0)   (0.24251795659934935,0)   (0.24202114649276329,0)   (0.24185577643955844,0)   (0.24202114649276329,0)   (0.24251795659934935,0)   (0.24334489531291731,0)   (0.24453598237326099,0)   (0.24594674364757346,0)   (0.5,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
3   0   (0.25,0)   (0.24984824916108594,0)   (0.24982094117725226,0)   (0.24979910495866564,0)   (0.24978369730944092,0)   (0.24977445170625784,0)   (0.24977137006393316,0)   (0.24977445170625784,0)   (0.24978369730944092,0)   (0.24979910495866564,0)   (0.24982094117725226,0)   (0.24984824916108594,0)   (0.50000000000000011,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
4   0   (0.25,0)   (0.24999334496375789,0)   (0.24999284064368885,0)   (0.24999244458639047,0)   (0.24999216308295022,0)   (0.24999199417984269,0)   (0.24999193787902604,0)   (0.24999199417984269,0)   (0.24999216308295022,0)   (0.24999244458639047,0)   (0.24999284064368885,0)   (0.24999334496375789,0)   (0.50000000000000011,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
5   0   (0.25,0)   (0.24999968479391071,0)   (0.24999967553263047,0)   (0.24999966830435463,0)   (0.24999966315102287,0)   (0.2499996600590228,0)   (0.24999965902835639,0)   (0.2499996600590228,0)   (0.24999966315102287,0)   (0.24999966830435463,0)   (0.24999967553263047,0)   (0.24999968479391071,0)   (0.5,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   (0,0)   
