1.3999999999999999   0   (0.24999999999999803,0)   (0.21281237425481331,0)   (0.20015038068903948,0)   (0.18828713615731749,0)   (0.18022900960153646,0)   (0.17538869853234357,0)   (0.17379579757122587,0)   (0.17538869853234373,0)   (0.18022900960153632,0)   (0.18828713615731735,0)   (0.20015038068903906,0)   (0.21281237425481361,0)   (0.49999999999999956,0)   (0.015481639106466549,0)   (0.010661236912729565,0)   (0.0037332696107984418,0)   (0.0015806086342623413,0)   (0.00056436832585366142,0)   (0.00035549550299582484,0)   (0.00056436832585359464,0)   (0.0015806086342622881,0)   (0.0037332696107984847,0)   (0.010661236912729563,0)   (0.015481639106466678,0)   
1.5   0   (0.24999999999999878,0)   (0.22154099416181827,0)   (0.2119727120942636,0)   (0.20310824560467014,0)   (0.19701740592097564,0)   (0.19335569571422601,0)   (0.19214700616316052,0)   (0.19335569571422581,0)   (0.1970174059209755,0)   (0.20310824560467014,0)   (0.2119727120942636,0)   (0.22154099416181844,0)   (0.50000000000000011,0)   (0.012538086857687772,0)   (0.0086865052601979229,0)   (0.0031930356817343429,0)   (0.0013748948326031156,0)   (0.00050643064555246748,0)   (0.00032195016999318288,0)   (0.00050643064555240969,0)   (0.0013748948326030468,0)   (0.0031930356817343897,0)   (0.0086865052601978968,0)   (0.012538086857687807,0)   
1.6000000000000001   0   (0.24999999999999833,0)   (0.22844877961346449,0)   (0.22139108463755602,0)   (0.21492306659207416,0)   (0.21044124177580434,0)   (0.20774651999484234,0)   (0.20685516311557928,0)   (0.20774651999484267,0)   (0.21044124177580428,0)   (0.21492306659207416,0)   (0.2213910846375558,0)   (0.22844877961346408,0)   (0.49999999999999967,0)   (0.010019277410097772,0)   (0.0069780501529315229,0)   (0.0026842949925159126,0)   (0.0011753864100698533,0)   (0.00044602112655792853,0)   (0.00028619374913226839,0)   (0.00044602112655787735,0)   (0.0011753864100697928,0)   (0.0026842949925159707,0)   (0.0069780501529314838,0)   (0.010019277410097787,0)   
1.7   0   (0.24999999999999889,0)   (0.23378717610376296,0)   (0.22867826813877151,0)   (0.22404451961489555,0)   (0.22081391580065984,0)   (0.21887220646713532,0)   (0.21822901622464649,0)   (0.21887220646713518,0)   (0.22081391580065976,0)   (0.22404451961489547,0)   (0.22867826813877126,0)   (0.23378717610376279,0)   (0.50000000000000011,0)   (0.0079344234838620662,0)   (0.0055525073008692158,0)   (0.002229403215889404,0)   (0.00099282806743278816,0)   (0.00038783184902110309,0)   (0.00025128750094716059,0)   (0.00038783184902105457,0)   (0.00099282806743275693,0)   (0.0022294032158894626,0)   (0.0055525073008692435,0)   (0.0079344234838621686,0)   
1.8   0   (0.24999999999999917,0)   (0.23784318702478513,0)   (0.23419719863488275,0)   (0.23092277608479247,0)   (0.22862972483614855,0)   (0.22725245618291759,0)   (0.22679580280356471,0)   (0.2272524561829177,0)   (0.22862972483614855,0)   (0.23092277608479247,0)   (0.23419719863488267,0)   (0.23784318702478507,0)   (0.5,0)   (0.006248802902758286,0)   (0.004392842130252702,0)   (0.0018367412241452267,0)   (0.00083209581201285391,0)   (0.00033447405772326776,0)   (0.00021896741860603138,0)   (0.0003344740577232258,0)   (0.00083209581201279515,0)   (0.0018367412241452753,0)   (0.0043928421302527089,0)   (0.0062488029027583485,0)   
1.8999999999999999   0   (0.24999999999999931,0)   (0.24089070658585254,0)   (0.23831604586684754,0)   (0.23602533184124297,0)   (0.2344160892371045,0)   (0.23345038360785855,0)   (0.23312999228198586,0)   (0.23345038360785869,0)   (0.23441608923710455,0)   (0.23602533184124291,0)   (0.23831604586684754,0)   (0.24089070658585249,0)   (0.5,0)   (0.004907261507767195,0)   (0.0034653207334627433,0)   (0.0015056817439219273,0)   (0.00069410267850063723,0)   (0.00028703290271963841,0)   (0.00018998896967658782,0)   (0.00028703290271959981,0)   (0.00069410267850059343,0)   (0.0015056817439220024,0)   (0.003465320733462755,0)   (0.0049072615077672748,0)   
2   0   (0.24999999999999939,0)   (0.24316578152489274,0)   (0.24136161808027937,0)   (0.23977064992822764,0)   (0.23865053883639037,0)   (0.23797903071834769,0)   (0.23775616011664341,0)   (0.23797903071834769,0)   (0.23865053883639026,0)   (0.23977064992822764,0)   (0.24136161808027931,0)   (0.24316578152489274,0)   (0.49999999999999961,0)   (0.0038500880406761428,0)   (0.002731297128458219,0)   (0.0012307920478437484,0)   (0.00057751067490470628,0)   (0.00024564208425886618,0)   (0.00016449362836779707,0)   (0.000245642084258806,0)   (0.00057751067490465695,0)   (0.0012307920478437904,0)   (0.0027312971284582117,0)   (0.0038500880406762495,0)   
3   0   (0.24999999999999994,0)   (0.24952446921889432,0)   (0.24947988501431595,0)   (0.24944340030645643,0)   (0.24941778391997055,0)   (0.24940259229444017,0)   (0.24939755375255757,0)   (0.24940259229444017,0)   (0.24941778391997055,0)   (0.24944340030645643,0)   (0.24947988501431595,0)   (0.24952446921889432,0)   (0.49999999999999978,0)   (0.00036862764371277054,0)   (0.00027680982283312568,0)   (0.00016352257875551705,0)   (9.1501839002144659e-05,0)   (5.0144651849785066e-05,0)   (3.7954842639730476e-05,0)   (5.0144651849736684e-05,0)   (9.1501839002088375e-05,0)   (0.00016352257875554296,0)   (0.00027680982283312204,0)   (0.0003686276437129136,0)   
4   0   (0.25,0)   (0.24995424287222875,0)   (0.24995316088014094,0)   (0.24995234205704364,0)   (0.24995177975636165,0)   (0.24995145012113251,0)   (0.24995134109950939,0)   (0.24995145012113251,0)   (0.24995177975636165,0)   (0.24995234205704364,0)   (0.24995316088014094,0)   (0.24995424287222875,0)   (0.49999999999999978,0)   (4.0483919905711987e-05,0)   (3.2299197650352333e-05,0)   (2.2215165736084711e-05,0)   (1.433536271102806e-05,0)   (9.3801555132129723e-06,0)   (7.7685910274293333e-06,0)   (9.3801555131732905e-06,0)   (1.4335362710969201e-05,0)   (2.2215165736115078e-05,0)   (3.2299197650339418e-05,0)   (4.0483919905786641e-05,0)   
5   0   (0.25,0)   (0.24999493805300332,0)   (0.24999491056877055,0)   (0.24999489178896764,0)   (0.24999487935017134,0)   (0.24999487217084057,0)   (0.24999486980683655,0)   (0.24999487217084057,0)   (0.24999487935017134,0)   (0.24999489178896764,0)   (0.24999491056877055,0)   (0.24999493805300332,0)   (0.49999999999999989,0)   (4.7051061125877081e-06,0)   (3.9419096848105829e-06,0)   (2.9769792740196012e-06,0)   (2.1352145830254381e-06,0)   (1.5736713650992158e-06,0)   (1.3812474459428371e-06,0)   (1.5736713650584934e-06,0)   (2.13521458297607e-06,0)   (2.9769792740405814e-06,0)   (3.9419096848034043e-06,0)   (4.7051061126969237e-06,0)   
