0   0   (0.24999999999999531,0)   (1.0516761073109393e-17,0)   (3.1333442784831078e-17,0)   (9.1398243140528024e-17,0)   (-3.7047188233829687e-16,0)   (-2.9728823569552532e-16,0)   (-6.0606901441939698e-16,0)   (-6.1257422745431001e-17,0)   (-4.8713203609773714e-16,0)   (-1.6057034174510321e-16,0)   (-4.5536491244391186e-17,0)   (-5.8221656662471588e-17,0)   (0.49999999999999534,0)   (1.1266755808343873e-16,0)   (5.1995276285882836e-16,0)   (1.3816917902642395e-16,0)   (-1.9877957447927107e-17,0)   (-4.0367472683771818e-17,0)   (-3.2760905059191388e-17,0)   (-3.0998547133310409e-17,0)   (6.5367650121982493e-18,0)   (1.3327152864628117e-16,0)   (2.3669319271484718e-16,0)   (2.1501264327604451e-16,0)   
0.10000000000000001   0   (0.24999999999999292,0)   (0.012587208220166977,0)   (0.006725954917232789,0)   (0.00066211767924129509,0)   (0.00020182364347036584,0)   (2.7510439400973986e-05,0)   (1.2641462256583278e-05,0)   (2.7510439401064927e-05,0)   (0.00020182364347027463,0)   (0.0006621176792412643,0)   (0.0067259549172326866,0)   (0.012587208220166778,0)   (0.50000000000000011,0)   (0.021360005477977399,0)   (0.011405163568789475,0)   (0.00097436983582257055,0)   (0.00029014751747384821,0)   (3.4437983276602741e-05,0)   (1.528294556398738e-05,0)   (3.4437983276623049e-05,0)   (0.00029014751747385634,0)   (0.00097436983582258215,0)   (0.011405163568789671,0)   (0.021360005477976566,0)   
0.20000000000000001   0   (0.24999999999999942,0)   (0.02506671140873782,0)   (0.014247419304705983,0)   (0.0027442994666309769,0)   (0.00098747511505775502,0)   (0.00025038732201768332,0)   (0.00014185857047420788,0)   (0.00025038732201789079,0)   (0.0009874751150581642,0)   (0.0027442994666309179,0)   (0.014247419304706034,0)   (0.025066711408737685,0)   (0.49999999999999606,0)   (0.041559344321193556,0)   (0.023572623233351776,0)   (0.003950729069237385,0)   (0.0013621572914973661,0)   (0.00030083175673229319,0)   (0.00016190583274894649,0)   (0.00030083175673230143,0)   (0.0013621572914974248,0)   (0.0039507290692373589,0)   (0.023572623233351742,0)   (0.041559344321194645,0)   
0.29999999999999999   0   (0.25000000000000211,0)   (0.0370380989491325,0)   (0.022287375895805876,0)   (0.0062655233919448874,0)   (0.0025995712669887642,0)   (0.00093083899743370445,0)   (0.00060948148127364262,0)   (0.00093083899743368276,0)   (0.002599571266988958,0)   (0.006265523391944929,0)   (0.022287375895805511,0)   (0.03703809894913275,0)   (0.49999999999999611,0)   (0.059823937390270823,0)   (0.035857062461116945,0)   (0.0087953315528860702,0)   (0.003437121660709099,0)   (0.0010696673931370451,0)   (0.00065986828313929671,0)   (0.0010696673931370583,0)   (0.0034371216607091727,0)   (0.0087953315528861188,0)   (0.035857062461116737,0)   (0.059823937390273793,0)   
0.40000000000000002   0   (0.24999999999999611,0)   (0.048189561039298154,0)   (0.03056073506108424,0)   (0.011097665106329618,0)   (0.0052126437488059004,0)   (0.0023551700378056264,0)   (0.0017094059716765157,0)   (0.0023551700378059552,0)   (0.0052126437488058076,0)   (0.0110976651063297,0)   (0.030560735061084143,0)   (0.048189561039298806,0)   (0.50000000000000189,0)   (0.075603759886757146,0)   (0.047643402806799587,0)   (0.015133512983152391,0)   (0.006590569582291636,0)   (0.002580754793734567,0)   (0.001758023229125471,0)   (0.0025807547937346229,0)   (0.0065905695822917011,0)   (0.015133512983152448,0)   (0.047643402806798844,0)   (0.075603759886755453,0)   
0.5   0   (0.2499999999999955,0)   (0.05834478792815951,0)   (0.038830989763595072,0)   (0.017022299181423593,0)   (0.0089137841444028032,0)   (0.004770085010201988,0)   (0.0037307416758732737,0)   (0.0047700850102015049,0)   (0.0089137841444027338,0)   (0.017022299181423482,0)   (0.038830989763595045,0)   (0.058344787928160113,0)   (0.50000000000000366,0)   (0.088635014560316763,0)   (0.058445713199910515,0)   (0.022454056013456125,0)   (0.010745111366842917,0)   (0.0049713605538171356,0)   (0.003644273947131437,0)   (0.0049713605538172466,0)   (0.010745111366843035,0)   (0.022454056013456295,0)   (0.058445713199909571,0)   (0.088635014560317804,0)   
0.59999999999999998   0   (0.24999999999999817,0)   (0.067469049334006256,0)   (0.046943263758084872,0)   (0.02379640771113066,0)   (0.013705477208755156,0)   (0.0083338463388289759,0)   (0.0068862862830122908,0)   (0.0083338463388289291,0)   (0.013705477208754473,0)   (0.023796407711130327,0)   (0.046943263758084969,0)   (0.067469049334004702,0)   (0.500000000000006,0)   (0.098919174562223391,0)   (0.067951735609855901,0)   (0.030224641340213174,0)   (0.015702494157242394,0)   (0.0082424385717552538,0)   (0.0063841025189226618,0)   (0.0082424385717552208,0)   (0.015702494157242789,0)   (0.030224641340213063,0)   (0.067951735609855166,0)   (0.098919174562221782,0)   
0.69999999999999996   0   (0.24999999999999875,0)   (0.075640941786368612,0)   (0.054826483718994047,0)   (0.031198911092325483,0)   (0.019522257839895359,0)   (0.013097936823584727,0)   (0.011275383462646013,0)   (0.013097936823583787,0)   (0.019522257839895082,0)   (0.031198911092325234,0)   (0.054826483718993575,0)   (0.07564094178636846,0)   (0.50000000000000711,0)   (0.10664723814408526,0)   (0.076013115018414512,0)   (0.037975220758264067,0)   (0.021194496186370183,0)   (0.0122699349978999,0)   (0.0099100666703128421,0)   (0.012269934997899941,0)   (0.021194496186369639,0)   (0.037975220758264129,0)   (0.076013115018413582,0)   (0.10664723814408415,0)   
0.80000000000000004   0   (0.24999999999999889,0)   (0.083008188638383662,0)   (0.062473555074090546,0)   (0.039050034695269117,0)   (0.026251844502704569,0)   (0.019016728384961153,0)   (0.016884493522180029,0)   (0.019016728384961393,0)   (0.026251844502705433,0)   (0.039050034695268861,0)   (0.062473555074090151,0)   (0.083008188638383065,0)   (0.49999999999999944,0)   (0.11211155080022592,0)   (0.082605093348803407,0)   (0.045336937580786878,0)   (0.02693253633363862,0)   (0.016845170278732925,0)   (0.014052183373364181,0)   (0.016845170278733675,0)   (0.026932536333638502,0)   (0.045336937580786732,0)   (0.082605093348803602,0)   (0.11211155080022635,0)   
0.90000000000000002   0   (0.24999999999999722,0)   (0.089744997883982186,0)   (0.069914197881978057,0)   (0.04721090784047291,0)   (0.033754692562012224,0)   (0.025972579954200475,0)   (0.023611511517026409,0)   (0.025972579954201172,0)   (0.033754692562011558,0)   (0.047210907840472556,0)   (0.069914197881977655,0)   (0.08974499788398102,0)   (0.50000000000000333,0)   (0.11563512886186286,0)   (0.08778125077306935,0)   (0.05204715225367991,0)   (0.03264492113987455,0)   (0.021722304563375205,0)   (0.018584865111064861,0)   (0.021722304563375924,0)   (0.032644921139875084,0)   (0.05204715225367957,0)   (0.087781250773071723,0)   (0.11563512886186438,0)   
