1   0   (0.24999999999999675,0)   (0.15317554706288128,0)   (0.12641611304742856,0)   (0.099772101059477675,0)   (0.083415899208723623,0)   (0.073788352562379575,0)   (0.070729363039786303,0)   (0.073788352562378617,0)   (0.08341589920872361,0)   (0.099772101059477758,0)   (0.12641611304742822,0)   (0.15317554706288131,0)   (0.50000000000000011,0)   (0.039864873456164837,0)   (0.027230916001003708,0)   (0.0094472928712849152,0)   (0.0041143876630496236,0)   (0.0015705290206811287,0)   (0.0010427961478157877,0)   (0.0015705290206810846,0)   (0.0041143876630495733,0)   (0.0094472928712848406,0)   (0.027230916001003781,0)   (0.039864873456164664,0)   
1.1000000000000001   0   (0.24999999999999659,0)   (0.16821773182756145,0)   (0.14441647689009202,0)   (0.12092699391713739,0)   (0.10590994425639583,0)   (0.096989782075812922,0)   (0.094118668992946866,0)   (0.096989782075813893,0)   (0.10590994425639551,0)   (0.12092699391713742,0)   (0.14441647689009218,0)   (0.16821773182756125,0)   (0.50000000000000266,0)   (0.036310492739542767,0)   (0.025189084865224511,0)   (0.009351540544004399,0)   (0.0041817604585207965,0)   (0.0016733126135299742,0)   (0.0011301604784412131,0)   (0.0016733126135299681,0)   (0.0041817604585207384,0)   (0.0093515405440043886,0)   (0.025189084865224608,0)   (0.036310492739542531,0)   
1.2   0   (0.24999999999999506,0)   (0.18225964597834476,0)   (0.16192385661815686,0)   (0.14204267222257866,0)   (0.12893649639601659,0)   (0.12110318309999937,0)   (0.11855850597432345,0)   (0.12110318309999939,0)   (0.12893649639601643,0)   (0.14204267222257874,0)   (0.16192385661815631,0)   (0.18225964597834488,0)   (0.49999999999999983,0)   (0.032143260271062485,0)   (0.022595501787660777,0)   (0.0089026330399540176,0)   (0.0040768216912018609,0)   (0.0016976934848546427,0)   (0.0011626882238620056,0)   (0.001697693484854598,0)   (0.0040768216912017881,0)   (0.0089026330399539656,0)   (0.022595501787660781,0)   (0.03214326027106218,0)   
1.3   0   (0.24999999999999731,0)   (0.19493828675373603,0)   (0.1782053806299545,0)   (0.16200420908987842,0)   (0.15107424430092048,0)   (0.14451551983653552,0)   (0.14237085446896666,0)   (0.14451551983653599,0)   (0.15107424430092023,0)   (0.16200420908987853,0)   (0.17820538062995453,0)   (0.19493828675373603,0)   (0.50000000000000167,0)   (0.027729895602854361,0)   (0.019716127128082135,0)   (0.0081904211715081582,0)   (0.0038331309291963129,0)   (0.0016522064108459684,0)   (0.0011447905727502501,0)   (0.0016522064108459231,0)   (0.0038331309291962821,0)   (0.0081904211715081773,0)   (0.019716127128082461,0)   (0.027729895602854618,0)   
1.3999999999999999   0   (0.2499999999999982,0)   (0.20598625261868234,0)   (0.19267496299247355,0)   (0.17991132225570031,0)   (0.17114965364519491,0)   (0.16587957962002811,0)   (0.16414827446925548,0)   (0.16587957962002775,0)   (0.17114965364519485,0)   (0.17991132225570033,0)   (0.19267496299247375,0)   (0.20598625261868198,0)   (0.5,0)   (0.023398858469233442,0)   (0.016801595438718644,0)   (0.0073210053478378594,0)   (0.00349640420788304,0)   (0.0015538751246890381,0)   (0.0010876393858436527,0)   (0.0015538751246890075,0)   (0.0034964042078829763,0)   (0.0073210053478378204,0)   (0.016801595438718699,0)   (0.023398858469233282,0)   
1.5   0   (0.24999999999999847,0)   (0.2152916258637407,0)   (0.20500468977102446,0)   (0.1952351523323872,0)   (0.18844117062930954,0)   (0.18434979496382187,0)   (0.18300133909297464,0)   (0.18434979496382248,0)   (0.18844117062930957,0)   (0.1952351523323872,0)   (0.20500468977102446,0)   (0.21529162586374057,0)   (0.50000000000000133,0)   (0.019394524167264095,0)   (0.014047706541451434,0)   (0.0063936662715237723,0)   (0.0031129443102420398,0)   (0.0014226013616732707,0)   (0.0010050461815023517,0)   (0.0014226013616732115,0)   (0.0031129443102419704,0)   (0.0063936662715237168,0)   (0.014047706541451429,0)   (0.01939452416726423,0)   
1.6000000000000001   0   (0.24999999999999875,0)   (0.22290059750372826,0)   (0.21513848727563359,0)   (0.20783556564451755,0)   (0.20270774187125182,0)   (0.19961873564025695,0)   (0.19859837003731887,0)   (0.19961873564025653,0)   (0.20270774187125207,0)   (0.20783556564451755,0)   (0.21513848727563351,0)   (0.22290059750372804,0)   (0.49999999999999978,0)   (0.015859938896328682,0)   (0.011577630450024181,0)   (0.0054853414812349177,0)   (0.0027210073670339186,0)   (0.0012764222223694954,0)   (0.00090986702096334919,0)   (0.0012764222223694477,0)   (0.0027210073670338444,0)   (0.0054853414812348475,0)   (0.011577630450024268,0)   (0.015859938896328647,0)   
1.7   0   (0.24999999999999875,0)   (0.22897619602874641,0)   (0.22322954139173015,0)   (0.21787187969182162,0)   (0.2140832466529479,0)   (0.2118016576184639,0)   (0.21104687394747343,0)   (0.21180165761846381,0)   (0.21408324665294784,0)   (0.2178718796918217,0)   (0.22322954139173001,0)   (0.22897619602874644,0)   (0.50000000000000033,0)   (0.012847530547198723,0)   (0.0094463863537232011,0)   (0.0046455918916999302,0)   (0.0023470966784210133,0)   (0.0011289566073107583,0)   (0.00081198754803634061,0)   (0.0011289566073107019,0)   (0.0023470966784209612,0)   (0.0046455918916998729,0)   (0.0094463863537231803,0)   (0.012847530547198758,0)   
1.8   0   (0.24999999999999881,0)   (0.23374239848291628,0)   (0.22955002540648714,0)   (0.2256758393399344,0)   (0.22292227982103116,0)   (0.22126528228151468,0)   (0.2207166019569789,0)   (0.22126528228151479,0)   (0.22292227982103116,0)   (0.22567583933993446,0)   (0.22955002540648714,0)   (0.23374239848291625,0)   (0.50000000000000011,0)   (0.01034494240533396,0)   (0.0076582763146697498,0)   (0.0038995922135437676,0)   (0.0020063980513542762,0)   (0.00098894716935767936,0)   (0.0007178701218253931,0)   (0.0009889471693576219,0)   (0.0020063980513542086,0)   (0.003899592213543729,0)   (0.0076582763146697671,0)   (0.01034494240533401,0)   
1.8999999999999999   0   (0.24999999999999922,0)   (0.23743650528952936,0)   (0.2344118723834358,0)   (0.23164071334820807,0)   (0.22966417516955923,0)   (0.22847604961828522,0)   (0.2280824100588629,0)   (0.22847604961828527,0)   (0.22966417516955928,0)   (0.23164071334820807,0)   (0.23441187238343575,0)   (0.23743650528952942,0)   (0.50000000000000033,0)   (0.0083025721319636425,0)   (0.0061868976200637393,0)   (0.0032547407438774435,0)   (0.0017053596493672868,0)   (0.00086105467614268577,0)   (0.00063105906880997194,0)   (0.00086105467614264544,0)   (0.0017053596493672436,0)   (0.0032547407438773784,0)   (0.0061868976200637731,0)   (0.0083025721319636078,0)   
2   0   (0.2499999999999992,0)   (0.240278702966404,0)   (0.23811448648484468,0)   (0.23614819091852901,0)   (0.23474251661729134,0)   (0.23389866297319004,0)   (0.23361901377830277,0)   (0.23389866297319009,0)   (0.23474251661729126,0)   (0.23614819091852901,0)   (0.23811448648484468,0)   (0.24027870296640411,0)   (0.50000000000000022,0)   (0.0066552002292967578,0)   (0.0049914928112443488,0)   (0.0027074436321067336,0)   (0.0014446918388573142,0)   (0.00074706328393642771,0)   (0.00055302061122343286,0)   (0.00074706328393637578,0)   (0.0014446918388572633,0)   (0.0027074436321066647,0)   (0.0049914928112443852,0)   (0.006655200229296789,0)   
3   0   (0.24999999999999994,0)   (0.24907193997846816,0)   (0.24900648839904668,0)   (0.24895179175769061,0)   (0.24891320037305223,0)   (0.24889047442549991,0)   (0.24888297609288001,0)   (0.24889047442549991,0)   (0.24891320037305223,0)   (0.24895179175769061,0)   (0.24900648839904668,0)   (0.24907193997846816,0)   (0.50000000000000011,0)   (0.00079743890601852499,0)   (0.00063812457130622033,0)   (0.00043160600767873754,0)   (0.00027436979166134407,0)   (0.00017645406093229498,0)   (0.00014495697014504241,0)   (0.00017645406093225765,0)   (0.0002743697916612885,0)   (0.00043160600767868474,0)   (0.00063812457130628408,0)   (0.00079743890601850157,0)   
4   0   (0.25,0)   (0.24987791136431325,0)   (0.24987590257401227,0)   (0.24987439717159712,0)   (0.2498733851709031,0)   (0.24987280569946235,0)   (0.24987261641622488,0)   (0.24987280569946235,0)   (0.2498733851709031,0)   (0.24987439717159712,0)   (0.24987590257401227,0)   (0.24987791136431325,0)   (0.5,0)   (0.00011340678714353921,0)   (9.6014847396864178e-05,0)   (7.3385095577489529e-05,0)   (5.3398807918632846e-05,0)   (3.9972444595149747e-05,0)   (3.5347793037191368e-05,0)   (3.9972444595100809e-05,0)   (5.3398807918563884e-05,0)   (7.3385095577453032e-05,0)   (9.6014847396917182e-05,0)   (0.00011340678714354531,0)   
5   0   (0.25,0)   (0.24998176241398737,0)   (0.24998169416650537,0)   (0.24998164991151645,0)   (0.24998162235294635,0)   (0.2499816072298699,0)   (0.24998160237058917,0)   (0.2499816072298699,0)   (0.24998162235294635,0)   (0.24998164991151645,0)   (0.24998169416650537,0)   (0.24998176241398737,0)   (0.50000000000000022,0)   (1.7409004444148075e-05,0)   (1.5372949269471495e-05,0)   (1.2676842146245961e-05,0)   (1.013261648774623e-05,0)   (8.3505403134583473e-06,0)   (7.7168793853941395e-06,0)   (8.3505403134249081e-06,0)   (1.0132616487717987e-05,0)   (1.26768421462091e-05,0)   (1.5372949269501107e-05,0)   (1.7409004444124975e-05,0)   
